Method,Moves,Time
"$w=32$, $d=5$",18.0,0.006356000900268555
"$w=32$, $d=5$",16.0,0.004683017730712891
"$w=32$, $d=5$",17.0,0.006428956985473633
"$w=32$, $d=5$",18.0,0.0066072940826416016
"$w=32$, $d=5$",18.0,0.005433797836303711
"$w=32$, $d=5$",14.0,0.005472898483276367
"$w=32$, $d=5$",16.0,0.004630088806152344
"$w=32$, $d=5$",15.0,0.005244731903076172
"$w=32$, $d=5$",18.0,0.0066030025482177734
"$w=32$, $d=5$",18.0,0.0074040889739990234
"$w=32$, $d=5$",17.0,0.0059909820556640625
"$w=32$, $d=5$",17.0,0.008949995040893555
"$w=32$, $d=5$",20.0,0.005944967269897461
"$w=32$, $d=5$",14.0,0.004122018814086914
"$w=32$, $d=5$",20.0,0.005936145782470703
"$w=32$, $d=5$",17.0,0.005099058151245117
"$w=32$, $d=5$",16.0,0.0047550201416015625
"$w=32$, $d=5$",20.0,0.010895729064941406
"$w=32$, $d=5$",20.0,0.0059490203857421875
"$w=32$, $d=5$",18.0,0.007809162139892578
"$w=32$, $d=5$",16.0,0.004701852798461914
"$w=32$, $d=5$",14.0,0.004742860794067383
"$w=32$, $d=5$",15.0,0.0076329708099365234
"$w=32$, $d=5$",14.0,0.007409095764160156
"$w=32$, $d=5$",18.0,0.006764888763427734
"$w=32$, $d=5$",16.0,0.007814168930053711
"$w=32$, $d=5$",17.0,0.006094217300415039
"$w=32$, $d=5$",18.0,0.005274772644042969
"$w=32$, $d=5$",18.0,0.005348920822143555
"$w=32$, $d=5$",18.0,0.005298137664794922
"$w=32$, $d=5$",16.0,0.004876613616943359
"$w=32$, $d=5$",12.0,0.0038919448852539062
"$w=32$, $d=5$",18.0,0.005337953567504883
"$w=32$, $d=5$",17.0,0.004967927932739258
"$w=32$, $d=5$",18.0,0.005243062973022461
"$w=32$, $d=5$",16.0,0.004636049270629883
"$w=32$, $d=5$",17.0,0.006349802017211914
"$w=32$, $d=5$",15.0,0.005263805389404297
"$w=32$, $d=5$",20.0,0.007317066192626953
"$w=32$, $d=5$",17.0,0.005925893783569336
"$w=32$, $d=5$",13.0,0.004661083221435547
