method,board,time,moves,beam_width
w32d5,962,13.36094617843628,13,256
w32d10,962,0.1280961036682129,14,1
w32d10,962,0.2387242317199707,14,2
w32d10,962,0.4848668575286865,14,4
w32d10,962,0.9065580368041992,14,8
w32d10,962,1.820647954940796,14,16
w32d10,962,3.4370858669281006,13,32
w32d10,962,6.161290168762207,13,64
w32d10,962,12.06434679031372,13,128
w64d5,962,0.0945041179656982,13,1
w64d5,962,0.1893939971923828,13,2
w64d5,962,0.3300518989562988,13,4
w64d5,962,0.6517441272735596,13,8
w64d5,962,1.3209888935089111,13,16
w64d5,962,2.6294567584991455,13,32
w64d5,962,4.984079122543335,13,64
w64d5,962,9.240851879119871,13,128
w64d5,962,17.841060161590576,13,256
w64d10,962,0.165499210357666,13,1
w64d10,962,0.3124539852142334,13,2
w64d10,962,0.5962390899658203,13,4
w64d10,962,1.1950268745422363,13,8
w64d10,962,2.368244886398315,13,16
w64d10,962,4.756958961486816,13,32
w64d10,962,8.832020044326782,13,64
w64d10,962,16.480458974838257,13,128
w32d5,963,0.1339421272277832,19,1
w32d5,963,0.1890599727630615,17,2
w32d5,963,0.3587760925292969,18,4
w32d5,963,0.6973340511322021,16,8
w32d5,963,1.3997509479522705,16,16
w32d5,963,2.7446529865264893,16,32
w32d5,963,5.275475025177002,16,64
w32d5,963,9.94947099685669,16,128
w32d5,963,19.338868856430057,16,256
w32d10,963,0.2223520278930664,19,1
w32d10,963,0.4204258918762207,19,2
w32d10,963,0.8439521789550781,19,4
w32d10,963,1.3341631889343262,17,8
w32d10,963,2.6310858726501465,16,16
w32d10,963,5.420386791229248,16,32
w32d10,963,10.825779914855955,17,64
w64d5,963,0.1450808048248291,18,1
w64d5,963,0.2730712890625,18,2
w64d5,963,0.532296895980835,18,4
w64d5,963,1.0558371543884275,18,8
w64d5,963,2.1081552505493164,18,16
w64d5,963,3.735767126083374,17,32
w64d5,963,7.449857950210571,16,64
w64d5,963,14.57752013206482,16,128
w64d10,963,0.2727007865905761,18,1
w64d10,963,0.4826109409332275,18,2
w64d10,963,0.971067190170288,18,4
w64d10,963,1.9390079975128176,18,8
w64d10,963,3.708255052566528,17,16
w64d10,963,8.17959189414978,17,32
w64d10,963,14.653011083602903,18,64
w32d5,964,0.0902588367462158,16,1
w32d5,964,0.1682617664337158,16,2
w32d5,964,0.304265022277832,16,4
w32d5,964,0.5621910095214844,16,8
w32d5,964,1.0599169731140137,15,16
w32d5,964,2.0016279220581055,14,32
w32d5,964,3.4777719974517822,14,64
w32d5,964,6.605610132217407,14,128
w32d5,964,13.525167226791382,14,256
w32d10,964,0.1698789596557617,16,1
w32d10,964,0.3498320579528808,16,2
w32d10,964,0.78236985206604,16,4
w32d10,964,1.046339988708496,15,8
w32d10,964,1.9060299396514893,14,16
w32d10,964,3.751856803894043,14,32
w32d10,964,7.579374074935913,14,64
w32d10,964,16.172497034072876,14,128
w64d5,964,0.1090931892395019,15,1
w64d5,964,0.1826181411743164,15,2
w64d5,964,0.4061760902404785,15,4
w64d5,964,1.993407964706421,15,8
w64d5,964,2.06251859664917,14,16
w64d5,964,2.8758718967437744,14,32
w64d5,964,6.743461847305298,14,64
w64d5,964,11.517448902130129,14,128
w64d10,964,0.2084510326385498,17,1
w64d10,964,0.4374310970306396,17,2
w64d10,964,0.8234169483184814,17,4
w64d10,964,1.663048267364502,17,8
w64d10,964,3.792691946029663,15,16
w64d10,964,5.734143257141113,15,32
w64d10,964,10.618553161621094,14,64
w32d5,965,0.1213660240173339,16,1
w32d5,965,0.2056429386138916,16,2
w32d5,965,0.3164379596710205,14,4
w32d5,965,0.55483078956604,14,8
w32d5,965,1.1519739627838137,14,16
w32d5,965,2.3966429233551025,14,32
w32d5,965,4.708718061447144,14,64
w32d5,965,9.78226113319397,14,128
w32d5,965,16.79496717453003,14,256
w32d10,965,0.1925709247589111,16,1
w32d10,965,0.3209106922149658,15,2
w32d10,965,0.499967098236084,14,4
w32d10,965,1.0015132427215576,14,8
w32d10,965,1.939991235733032,14,16
w32d10,965,4.010798215866089,14,32
w32d10,965,7.263062953948975,14,64
w32d10,965,14.189528942108154,14,128
w64d5,965,0.1054792404174804,15,1
w64d5,965,0.2056429386138916,15,2
w64d5,965,0.3609950542449951,15,4
w64d5,965,0.7594561576843262,15,8
w64d5,965,1.495783805847168,15,16
w64d5,965,2.7538907527923584,14,32
w64d5,965,5.1326799392700195,14,64
w64d5,965,9.670325994491575,14,128
w64d5,965,19.5329270362854,14,256
w64d10,965,0.2531487941741943,16,1
w64d10,965,0.4167318344116211,15,2
w64d10,965,0.7079617977142334,14,4
w64d10,965,1.3275930881500244,14,8
w64d10,965,2.687498092651367,14,16
w64d10,965,6.0133421421051025,16,32
w64d10,965,9.713910102844238,14,64
w64d10,965,19.290435075759888,14,128
w32d5,966,0.1383819580078125,18,1
w32d5,966,0.2608530521392822,18,2
w32d5,966,0.4117140769958496,18,4
w32d5,966,0.8285820484161377,18,8
w32d5,966,1.7438337802886963,18,16
w32d5,966,2.9213147163391113,17,32
w32d5,966,5.9007627964019775,17,64
w32d5,966,11.93429708480835,17,128
w32d10,966,0.4516959190368652,18,1
w32d10,966,0.4670090675354004,18,2
w32d10,966,1.0079610347747805,18,4
w32d10,966,1.6870782375335691,18,8
w32d10,966,2.9438867568969727,17,16
w32d10,966,6.838066816329956,17,32
w32d10,966,11.81368899345398,17,64
w64d5,966,0.2021048069000244,18,1
w64d5,966,0.2901360988616943,17,2
w64d5,966,0.5776901245117188,17,4
w64d5,966,1.1520252227783203,17,8
w64d5,966,2.311663866043091,17,16
w64d5,966,4.634497165679932,17,32
w64d5,966,8.786201000213623,17,64
w64d5,966,17.492363214492798,17,128
w64d10,966,0.3027491569519043,19,1
w64d10,966,0.5612607002258301,18,2
w64d10,966,1.073580026626587,19,4
w64d10,966,1.9731299877166748,18,8
w64d10,966,3.49601411819458,17,16
w64d10,966,6.953379154205322,17,32
w64d10,966,13.040815830230711,17,64
w32d5,967,0.0941009521484375,17,1
w32d5,967,0.1756770610809326,17,2
w32d5,967,0.3723790645599365,17,4
w32d5,967,0.6981008052825928,16,8
w32d5,967,1.3822050094604492,16,16
w32d5,967,2.718709945678711,16,32
w32d5,967,4.904635190963745,16,64
w32d5,967,9.445775270462036,16,128
w32d5,967,19.638457775115967,16,256
w32d10,967,0.1727440357208252,18,1
w32d10,967,0.3234210014343261,18,2
w32d10,967,0.6358850002288818,18,4
w32d10,967,1.296518087387085,18,8
w32d10,967,2.5267398357391357,17,16
w32d10,967,5.023954153060913,15,32
w32d10,967,10.26412796974182,15,64
w64d5,967,0.1596059799194336,17,1
w64d5,967,0.3238170146942138,17,2
w64d5,967,0.5905389785766602,17,4
w64d5,967,1.055816888809204,17,8
w64d5,967,2.018965005874634,16,16
w64d5,967,4.078000068664551,15,32
w64d5,967,7.419578075408936,15,64
w64d5,967,14.684799194335938,15,128
w64d10,967,0.2466492652893066,16,1
w64d10,967,0.4546558856964111,16,2
w64d10,967,0.9179520606994628,15,4
w64d10,967,1.8263850212097168,15,8
w64d10,967,4.193191766738892,15,16
w64d10,967,7.828131914138794,15,32
w64d10,967,15.081011056900024,15,64
w32d5,968,0.0844097137451171,16,1
w32d5,968,0.147435188293457,16,2
w32d5,968,0.2971491813659668,15,4
w32d5,968,0.515064001083374,15,8
w32d5,968,1.0990877151489258,15,16
w32d5,968,2.0046520233154297,15,32
w32d5,968,3.808238983154297,15,64
w32d5,968,7.353064298629761,15,128
w32d5,968,14.23321008682251,15,256
w32d10,968,0.1236011981964111,14,1
w32d10,968,0.2002789974212646,14,2
w32d10,968,0.4186699390411377,14,4
w32d10,968,0.8021690845489502,14,8
w32d10,968,1.560732126235962,14,16
w32d10,968,3.474132776260376,14,32
w32d10,968,5.810743093490601,14,64
w32d10,968,11.915067195892334,14,128
w64d5,968,0.0879480838775634,14,1
w64d5,968,0.1525690555572509,14,2
w64d5,968,0.2687528133392334,14,4
w64d5,968,0.6231439113616943,14,8
w64d5,968,1.1581130027770996,14,16
w64d5,968,2.33724308013916,14,32
w64d5,968,4.276562213897705,14,64
w64d5,968,8.581830024719238,14,128
w64d5,968,17.347702026367188,14,256
w64d10,968,0.1806750297546386,14,1
w64d10,968,0.3180270195007324,15,2
w64d10,968,0.6567480564117432,15,4
w64d10,968,1.292262077331543,15,8
w64d10,968,2.5895259380340576,14,16
w64d10,968,4.712166786193848,14,32
w64d10,968,8.996958017349243,14,64
w64d10,968,16.629332780838013,14,128
w32d5,969,0.0836353302001953,15,1
w32d5,969,0.1658031940460205,15,2
w32d5,969,0.2986407279968261,15,4
w32d5,969,0.5141661167144775,14,8
w32d5,969,1.1008479595184326,14,16
w32d5,969,2.238463878631592,14,32
w32d5,969,4.041109085083008,14,64
w32d5,969,8.037698984146118,14,128
w32d5,969,16.113526105880737,14,256
w32d10,969,0.1491658687591552,16,1
w32d10,969,0.2371881008148193,15,2
w32d10,969,0.5156128406524658,15,4
w32d10,969,1.0204129219055176,15,8
w32d10,969,2.0822336673736572,15,16
w32d10,969,4.025609016418457,15,32
w32d10,969,7.272467136383057,14,64
w32d10,969,13.696474075317385,14,128
w64d5,969,0.1174750328063964,15,1
w64d5,969,0.1896610260009765,15,2
w64d5,969,0.4156060218811035,15,4
w64d5,969,0.824505090713501,15,8
w64d5,969,1.5758912563323977,15,16
w64d5,969,3.261057138442993,15,32
w64d5,969,5.7333550453186035,14,64
w64d5,969,11.1647469997406,14,128
w64d10,969,0.2637691497802734,16,1
w64d10,969,0.3954062461853027,14,2
w64d10,969,0.92805814743042,14,4
w64d10,969,1.4642198085784912,15,8
w64d10,969,3.162059545516968,14,16
w64d10,969,6.890050888061523,15,32
w64d10,969,11.41608715057373,14,64
w32d5,970,0.0746169090270996,15,1
w32d5,970,0.1614902019500732,15,2
w32d5,970,0.265794038772583,15,4
w32d5,970,0.5199739933013916,15,8
w32d5,970,1.1668989658355713,14,16
w32d5,970,2.07025408744812,14,32
w32d5,970,3.824842929840088,14,64
w32d5,970,7.494717359542847,14,128
w32d5,970,13.074556112289429,13,256
w32d10,970,0.1424078941345214,16,1
w32d10,970,0.280329942703247,16,2
w32d10,970,0.5578858852386475,16,4
w32d10,970,1.1106367111206057,16,8
w32d10,970,1.6500859260559082,13,16
w32d10,970,3.2921438217163086,13,32
w32d10,970,6.038367986679077,13,64
w32d10,970,11.57749891281128,13,128
w64d5,970,0.078057050704956,13,1
w64d5,970,0.1387350559234619,13,2
w64d5,970,0.2853279113769531,13,4
w64d5,970,0.5667462348937988,13,8
w64d5,970,1.1333439350128174,13,16
w64d5,970,2.288756847381592,13,32
w64d5,970,4.2067461013793945,12,64
w64d5,970,7.716109037399292,12,128
w64d5,970,15.765656232833862,12,256
w64d10,970,0.1737918853759765,15,1
w64d10,970,0.3376028537750244,15,2
w64d10,970,0.7029058933258057,15,4
w64d10,970,1.3772759437561035,15,8
w64d10,970,2.890420913696289,15,16
w64d10,970,5.604017972946167,15,32
w64d10,970,8.123263120651245,13,64
w64d10,970,15.13973617553711,13,128
w32d5,971,0.0393760204315185,11,1
w32d5,971,0.1236321926116943,11,2
w32d5,971,0.2241778373718261,11,4
w32d5,971,0.4122128486633301,11,8
w32d5,971,0.7117621898651123,11,16
w32d5,971,1.496086835861206,11,32
w32d5,971,2.5345218181610107,11,64
w32d5,971,4.897852897644043,11,128
w32d5,971,9.72800612449646,11,256
w32d5,971,18.504942178726196,11,512
w32d10,971,0.0786221027374267,12,1
w32d10,971,0.2479619979858398,11,2
w32d10,971,0.266171932220459,11,4
w32d10,971,0.6332180500030518,11,8
w32d10,971,1.090834140777588,11,16
w32d10,971,2.6565890312194824,11,32
w32d10,971,4.3086042404174805,11,64
w32d10,971,9.041299104690552,11,128
w32d10,971,16.50240206718445,11,256
w64d5,971,0.0589702129364013,11,1
w64d5,971,0.140455961227417,11,2
w64d5,971,0.2510168552398681,11,4
w64d5,971,0.4019861221313476,11,8
w64d5,971,0.7549221515655518,11,16
w64d5,971,1.4713351726531982,11,32
w64d5,971,2.6708478927612305,11,64
w64d5,971,5.032369136810303,11,128
w64d5,971,10.99144697189331,11,256
w64d10,971,0.1369569301605224,13,1
w64d10,971,0.2528479099273681,13,2
w64d10,971,0.4348301887512207,12,4
w64d10,971,0.7264711856842041,11,8
w64d10,971,1.4041972160339355,11,16
w64d10,971,2.7033770084381104,11,32
w64d10,971,4.994372844696045,11,64
w64d10,971,10.762771844863892,11,128
w32d5,972,0.1277008056640625,16,1
w32d5,972,0.2525036334991455,16,2
w32d5,972,0.429495096206665,16,4
w32d5,972,0.8421149253845215,16,8
w32d5,972,1.8758049011230469,16,16
w32d5,972,3.368817090988159,16,32
w32d5,972,5.66028904914856,16,64
w32d5,972,10.37910294532776,16,128
w32d10,972,0.1786129474639892,17,1
w32d10,972,0.299609899520874,17,2
w32d10,972,0.6376309394836426,17,4
w32d10,972,1.292013168334961,17,8
w32d10,972,2.5732128620147705,17,16
w32d10,972,4.706873893737793,17,32
w32d10,972,8.936758995056152,17,64
w32d10,972,16.961736917495728,17,128
w64d5,972,0.1183199882507324,16,1
w64d5,972,0.213914155960083,16,2
w64d5,972,0.5482048988342285,16,4
w64d5,972,0.8693461418151855,16,8
w64d5,972,1.7025339603424072,16,16
w64d5,972,3.609374046325683,16,32
w64d5,972,6.906743049621582,16,64
w64d5,972,13.28232717514038,16,128
w64d10,972,0.2115669250488281,16,1
w64d10,972,0.4163579940795898,16,2
w64d10,972,0.883293867111206,16,4
w64d10,972,1.5759432315826416,16,8
w64d10,972,3.254343032836914,16,16
w64d10,972,6.489035129547119,16,32
w64d10,972,12.19438910484314,16,64
w32d5,973,0.0824639797210693,15,1
w32d5,973,0.1658916473388672,15,2
w32d5,973,0.4173927307128906,15,4
w32d5,973,0.6365146636962891,15,8
w32d5,973,1.4390621185302734,14,16
w32d5,973,2.459949016571045,14,32
w32d5,973,4.654677867889404,14,64
w32d5,973,9.20219087600708,14,128
w32d5,973,18.18210792541504,14,256
w32d10,973,0.1958799362182617,18,1
w32d10,973,0.3737359046936035,18,2
w32d10,973,1.0994830131530762,17,4
w32d10,973,1.162179946899414,14,8
w32d10,973,2.196051836013794,14,16
w32d10,973,4.7679359912872314,14,32
w32d10,973,10.022744178771973,14,64
w64d5,973,0.1341738700866699,17,1
w64d5,973,0.2428591251373291,15,2
w64d5,973,0.4458842277526855,15,4
w64d5,973,0.9558730125427246,15,8
w64d5,973,1.847580909729004,15,16
w64d5,973,3.426156759262085,14,32
w64d5,973,6.268733024597168,14,64
w64d5,973,11.674675941467283,14,128
w64d10,973,0.2976269721984863,15,1
w64d10,973,0.4277639389038086,15,2
w64d10,973,0.8934218883514404,15,4
w64d10,973,1.5000998973846436,14,8
w64d10,973,2.907888889312744,14,16
w64d10,973,5.737371921539307,14,32
w64d10,973,12.17655611038208,14,64
w32d5,974,0.0833628177642822,13,1
w32d5,974,0.1360189914703369,14,2
w32d5,974,0.2330389022827148,13,4
w32d5,974,0.4386000633239746,13,8
w32d5,974,0.9193949699401855,13,16
w32d5,974,2.0454752445220947,13,32
w32d5,974,3.498363733291626,13,64
w32d5,974,6.520169973373413,13,128
w32d5,974,12.56036114692688,13,256
w32d10,974,0.1204679012298584,13,1
w32d10,974,0.1922476291656494,13,2
w32d10,974,0.3781900405883789,13,4
w32d10,974,0.7901110649108887,13,8
w32d10,974,1.5190110206604004,13,16
w32d10,974,3.1479949951171875,13,32
w32d10,974,6.114062070846558,13,64
w32d10,974,11.908271074295044,13,128
w64d5,974,0.1038000583648681,13,1
w64d5,974,0.221323013305664,14,2
w64d5,974,0.4399061203002929,13,4
w64d5,974,0.8215978145599365,13,8
w64d5,974,1.442577838897705,13,16
w64d5,974,2.964102983474731,13,32
w64d5,974,4.926438093185425,13,64
w64d5,974,8.65765929222107,13,128
w64d5,974,17.421470403671265,13,256
w64d10,974,0.1657037734985351,13,1
w64d10,974,0.272205114364624,13,2
w64d10,974,0.5611329078674316,13,4
w64d10,974,1.0568230152130127,13,8
w64d10,974,2.0911333560943604,13,16
w64d10,974,4.247083902359009,13,32
w64d10,974,7.826395034790039,13,64
w64d10,974,16.03158211708069,13,128
w32d5,975,0.0756821632385253,14,1
w32d5,975,0.1323580741882324,14,2
w32d5,975,0.2745928764343261,14,4
w32d5,975,0.5161941051483154,13,8
w32d5,975,1.0813791751861572,13,16
w32d5,975,2.0623581409454346,13,32
w32d5,975,4.252978801727295,13,64
w32d5,975,8.066839694976807,13,128
w32d5,975,13.355508804321287,12,256
w32d10,975,0.1385679244995117,13,1
w32d10,975,0.2418851852416992,13,2
w32d10,975,0.4448871612548828,13,4
w32d10,975,0.854456901550293,13,8
w32d10,975,1.682267189025879,13,16
w32d10,975,3.208322048187256,12,32
w32d10,975,6.014409065246582,12,64
w32d10,975,11.601328134536743,12,128
w64d5,975,0.0932569503784179,14,1
w64d5,975,0.1955692768096923,14,2
w64d5,975,0.396108865737915,14,4
w64d5,975,0.7239317893981934,14,8
w64d5,975,1.3492779731750488,14,16
w64d5,975,2.5943329334259033,13,32
w64d5,975,5.040405988693237,14,64
w64d5,975,8.818370819091797,12,128
w64d5,975,17.43542981147766,12,256
w64d10,975,0.1752939224243164,13,1
w64d10,975,0.2888789176940918,13,2
w64d10,975,0.6111338138580322,13,4
w64d10,975,1.2111709117889404,13,8
w64d10,975,2.3269400596618652,13,16
w64d10,975,4.619568824768066,13,32
w64d10,975,8.65358304977417,13,64
w64d10,975,16.621775150299072,13,128
w32d5,976,0.047753095626831,11,1
w32d5,976,0.070732831954956,10,2
w32d5,976,0.1478710174560547,10,4
w32d5,976,0.289064884185791,10,8
w32d5,976,0.539438009262085,10,16
w32d5,976,1.14996600151062,10,32
w32d5,976,2.160506248474121,10,64
w32d5,976,4.2972798347473145,10,128
w32d5,976,8.047977924346924,10,256
w32d5,976,16.783838987350464,10,512
w32d10,976,0.0753681659698486,11,1
w32d10,976,0.1448121070861816,11,2
w32d10,976,0.2549128532409668,10,4
w32d10,976,0.6188318729400635,10,8
w32d10,976,1.429293155670166,10,16
w32d10,976,1.9766042232513428,10,32
w32d10,976,4.479650020599365,10,64
w32d10,976,8.192838907241821,10,128
w32d10,976,17.588062047958374,10,256
w64d5,976,0.0704021453857421,12,1
w64d5,976,0.1227719783782959,12,2
w64d5,976,0.207737922668457,10,4
w64d5,976,0.3865687847137451,10,8
w64d5,976,0.7652599811553955,10,16
w64d5,976,1.5108051300048828,10,32
w64d5,976,2.566037893295288,10,64
w64d5,976,5.2282092571258545,10,128
w64d5,976,10.356130123138428,10,256
w64d10,976,0.1200151443481445,12,1
w64d10,976,0.2089428901672363,12,2
w64d10,976,0.3541259765625,10,4
w64d10,976,0.703200101852417,10,8
w64d10,976,1.36881685256958,10,16
w64d10,976,2.6747961044311523,10,32
w64d10,976,4.6254401206970215,10,64
w64d10,976,9.09545111656189,10,128
w64d10,976,18.166893005371097,10,256
w32d5,977,0.1230852603912353,18,1
w32d5,977,0.2508847713470459,16,2
w32d5,977,0.3543870449066162,16,4
w32d5,977,0.7058298587799072,16,8
w32d5,977,1.5125889778137207,16,16
w32d5,977,3.081276178359986,16,32
w32d5,977,6.042046308517456,16,64
w32d5,977,10.6563241481781,15,128
w32d10,977,0.2566921710968017,16,1
w32d10,977,0.4452550411224365,16,2
w32d10,977,0.6761760711669922,16,4
w32d10,977,1.3080241680145264,16,8
w32d10,977,3.268941879272461,16,16
w32d10,977,6.640160083770752,16,32
w32d10,977,10.957700729370115,16,64
w64d5,977,0.1318569183349609,16,1
w64d5,977,0.2922501564025879,16,2
w64d5,977,0.578056812286377,17,4
w64d5,977,0.9509930610656738,16,8
w64d5,977,1.8428840637207031,16,16
w64d5,977,3.8650319576263423,16,32
w64d5,977,7.460524797439575,16,64
w64d5,977,13.490141868591309,15,128
w64d10,977,0.2564480304718017,17,1
w64d10,977,0.4717450141906738,16,2
w64d10,977,0.9306859970092772,16,4
w64d10,977,1.7758278846740725,16,8
w64d10,977,3.682445764541626,16,16
w64d10,977,7.259021043777466,16,32
w64d10,977,12.689965009689333,15,64
w32d5,978,0.0929510593414306,16,1
w32d5,978,0.1628739833831787,16,2
w32d5,978,0.288517951965332,16,4
w32d5,978,0.5341269969940186,14,8
w32d5,978,1.077053785324097,14,16
w32d5,978,2.0841140747070312,14,32
w32d5,978,3.969475030899048,14,64
w32d5,978,7.34856104850769,14,128
w32d5,978,14.586287260055542,14,256
w32d10,978,0.168454885482788,17,1
w32d10,978,0.3389499187469482,17,2
w32d10,978,0.6794798374176025,17,4
w32d10,978,1.132108211517334,16,8
w32d10,978,2.017447710037231,14,16
w32d10,978,3.92897891998291,15,32
w32d10,978,7.378044128417969,14,64
w32d10,978,14.475275039672852,14,128
w64d5,978,0.0893251895904541,15,1
w64d5,978,0.1779241561889648,15,2
w64d5,978,0.3740558624267578,14,4
w64d5,978,0.7021617889404297,14,8
w64d5,978,1.4208519458770752,14,16
w64d5,978,2.8482789993286133,14,32
w64d5,978,5.261583089828491,14,64
w64d5,978,10.39725375175476,14,128
w64d10,978,0.2413818836212158,16,1
w64d10,978,0.4141569137573242,16,2
w64d10,978,0.8003010749816895,16,4
w64d10,978,1.595468044281006,15,8
w64d10,978,2.708688259124756,14,16
w64d10,978,5.30217981338501,14,32
w64d10,978,10.522112131118774,14,64
w32d5,979,0.0832099914550781,15,1
w32d5,979,0.1918504238128662,17,2
w32d5,979,0.4709389209747314,17,4
w32d5,979,0.703726053237915,15,8
w32d5,979,1.1569857597351074,15,16
w32d5,979,2.5811140537261963,15,32
w32d5,979,4.321092128753662,14,64
w32d5,979,8.580073356628418,14,128
w32d5,979,17.095309019088745,14,256
w32d10,979,0.1839330196380615,16,1
w32d10,979,0.3466432094573974,16,2
w32d10,979,0.6756150722503662,16,4
w32d10,979,1.1976299285888672,15,8
w32d10,979,2.159751892089844,15,16
w32d10,979,4.625325918197632,15,32
w32d10,979,8.711278915405273,14,64
w32d10,979,17.112704038619995,14,128
w64d5,979,0.1274130344390869,18,1
w64d5,979,0.2645049095153808,18,2
w64d5,979,0.5269131660461426,18,4
w64d5,979,0.9052019119262696,16,8
w64d5,979,1.658864974975586,16,16
w64d5,979,2.9108948707580566,14,32
w64d5,979,5.442279815673828,14,64
w64d5,979,10.197665929794312,14,128
w64d10,979,0.2230250835418701,16,1
w64d10,979,0.3867828845977783,16,2
w64d10,979,0.9742388725280762,18,4
w64d10,979,1.758378028869629,18,8
w64d10,979,3.5568439960479736,18,16
w64d10,979,5.645088195800781,14,32
w64d10,979,9.963064670562744,14,64
w64d10,979,19.322181940078735,14,128
w32d5,980,0.1043100357055664,14,1
w32d5,980,0.1617932319641113,14,2
w32d5,980,0.2688069343566894,14,4
w32d5,980,0.5926048755645752,14,8
w32d5,980,1.391145944595337,14,16
w32d5,980,2.5088140964508057,14,32
w32d5,980,4.600164890289307,14,64
w32d5,980,9.14808201789856,13,128
w32d5,980,17.204748153686523,13,256
w32d10,980,0.1282527446746826,14,1
w32d10,980,0.2397999763488769,14,2
w32d10,980,0.4687302112579345,14,4
w32d10,980,1.009032964706421,14,8
w32d10,980,1.9432249069213867,14,16
w32d10,980,4.768854141235352,14,32
w32d10,980,8.13528323173523,14,64
w32d10,980,15.820089101791382,14,128
w64d5,980,0.0952472686767578,14,1
w64d5,980,0.1950349807739257,14,2
w64d5,980,0.3814859390258789,14,4
w64d5,980,0.704261064529419,14,8
w64d5,980,1.445185661315918,14,16
w64d5,980,2.740554094314575,14,32
w64d5,980,5.425667762756348,14,64
w64d5,980,10.347097158432009,13,128
w64d10,980,0.2301480770111084,15,1
w64d10,980,0.3823781013488769,15,2
w64d10,980,0.7264540195465088,14,4
w64d10,980,1.3486976623535156,14,8
w64d10,980,2.5610172748565674,14,16
w64d10,980,5.128144025802612,13,32
w64d10,980,10.955655097961426,13,64
w32d5,981,0.1008110046386718,17,1
w32d5,981,0.1648650169372558,14,2
w32d5,981,0.3569648265838623,14,4
w32d5,981,0.6328518390655518,14,8
w32d5,981,1.3574419021606443,14,16
w32d5,981,3.2358059883117676,14,32
w32d5,981,5.222944974899292,14,64
w32d5,981,9.787896156311035,14,128
w32d5,981,19.46321678161621,14,256
w32d10,981,0.3755950927734375,18,1
w32d10,981,0.4988248348236084,15,2
w32d10,981,0.8847649097442627,15,4
w32d10,981,1.57892107963562,15,8
w32d10,981,2.80850601196289,14,16
w32d10,981,5.320786952972412,14,32
w32d10,981,7.749164819717407,14,64
w32d10,981,13.75838589668274,14,128
w64d5,981,0.1113650798797607,15,1
w64d5,981,0.20662522315979,15,2
w64d5,981,0.3961131572723388,15,4
w64d5,981,0.7565968036651611,15,8
w64d5,981,1.5222477912902832,15,16
w64d5,981,2.9207890033721924,15,32
w64d5,981,5.8626532554626465,15,64
w64d5,981,11.12395429611206,14,128
w64d10,981,0.2270989418029785,15,1
w64d10,981,0.4267449378967285,15,2
w64d10,981,0.7816951274871826,15,4
w64d10,981,1.557513952255249,14,8
w64d10,981,2.6337428092956543,14,16
w64d10,981,5.473509073257446,14,32
w64d10,981,10.607761144638062,14,64
w32d5,982,0.0888149738311767,15,1
w32d5,982,0.1731400489807129,15,2
w32d5,982,0.3270072937011719,14,4
w32d5,982,0.5872440338134766,14,8
w32d5,982,1.0814671516418457,14,16
w32d5,982,2.140742063522339,14,32
w32d5,982,4.644874095916748,14,64
w32d5,982,7.818343877792358,14,128
w32d5,982,15.3049578666687,14,256
w32d10,982,0.1557228565216064,16,1
w32d10,982,0.2993760108947754,16,2
w32d10,982,0.570483922958374,16,4
w32d10,982,0.9655957221984864,14,8
w32d10,982,1.8623969554901123,14,16
w32d10,982,3.698081970214844,14,32
w32d10,982,7.517937898635864,14,64
w32d10,982,14.476635932922363,14,128
w64d5,982,0.1334989070892334,14,1
w64d5,982,0.2263710498809814,14,2
w64d5,982,0.389301061630249,14,4
w64d5,982,0.6871201992034912,14,8
w64d5,982,1.41180682182312,14,16
w64d5,982,2.818747043609619,14,32
w64d5,982,5.446306943893433,14,64
w64d5,982,10.020441770553589,14,128
w64d10,982,0.2463839054107666,17,1
w64d10,982,0.4237089157104492,17,2
w64d10,982,0.7511296272277832,15,4
w64d10,982,1.6058669090270996,14,8
w64d10,982,2.7492470741271973,14,16
w64d10,982,5.437031984329224,14,32
w64d10,982,10.178737878799438,14,64
w32d5,983,0.1268901824951172,19,1
w32d5,983,0.2453780174255371,19,2
w32d5,983,0.445300817489624,17,4
w32d5,983,0.7810359001159668,17,8
w32d5,983,1.5365922451019287,17,16
w32d5,983,3.231900930404663,17,32
w32d5,983,6.213815212249756,17,64
w32d5,983,12.358007669448853,17,128
w32d10,983,0.2660479545593261,20,1
w32d10,983,0.4035201072692871,18,2
w32d10,983,0.7795529365539551,18,4
w32d10,983,1.4124689102172852,16,8
w32d10,983,2.8235039710998535,16,16
w32d10,983,5.492189884185791,16,32
w32d10,983,10.200536966323853,16,64
w64d5,983,0.1589162349700927,17,1
w64d5,983,0.3059890270233154,17,2
w64d5,983,0.5677192211151123,17,4
w64d5,983,0.9570980072021484,17,8
w64d5,983,1.9232358932495115,17,16
w64d5,983,4.116002082824707,17,32
w64d5,983,7.720438718795776,16,64
w64d5,983,14.608153104782104,16,128
w64d10,983,0.2699151039123535,18,1
w64d10,983,0.5097000598907471,18,2
w64d10,983,0.9956879615783693,18,4
w64d10,983,1.9214317798614504,18,8
w64d10,983,4.139524221420288,18,16
w64d10,983,7.773981809616089,17,32
w64d10,983,14.11597204208374,17,64
w32d5,984,0.0753552913665771,15,1
w32d5,984,0.1318559646606445,15,2
w32d5,984,0.2461497783660888,14,4
w32d5,984,0.4582719802856445,14,8
w32d5,984,0.9717140197753906,14,16
w32d5,984,1.905562162399292,13,32
w32d5,984,3.517934799194336,13,64
