method,board,time,moves
w32d5,77,0.0097990036010742,16
w32d5,77,0.0504069328308105,15
w32d5,77,1.29712176322937,14
w32d5,78,0.0114030838012695,20
w32d5,78,0.0213549137115478,19
w32d5,78,0.0297200679779052,18
w32d5,78,0.0855369567871093,16
w32d5,78,0.5856530666351318,15
w32d5,78,5.145048141479492,14
w32d5,79,0.0072329044342041,17
w32d5,79,0.0261130332946777,16
w32d5,79,0.0318760871887207,15
w32d5,79,0.0497670173645019,14
w32d5,79,1.7805681228637695,13
w32d5,80,0.0061972141265869,15
w32d5,80,0.0309278964996337,14
w32d5,80,0.4768459796905517,13
w32d5,81,0.0075819492340087,18
w32d5,81,0.0407140254974365,17
w32d5,81,0.0917010307312011,15
w32d5,81,1.3478789329528809,14
w32d5,81,3.422711133956909,13
w32d5,82,0.0064706802368164,15
w32d5,82,0.0882549285888671,14
w32d5,83,0.007598876953125,18
w32d5,83,0.0653660297393798,16
w32d5,83,1.8858749866485596,15
w32d5,84,0.0070059299468994,17
w32d5,84,0.0128579139709472,16
w32d5,84,0.6860899925231934,15
w32d5,84,2.768389940261841,14
w32d5,85,0.0064630508422851,16
w32d5,85,0.0247108936309814,15
w32d5,85,0.0598819255828857,14
w32d5,85,0.8622951507568359,13
w32d5,86,0.0082221031188964,19
w32d5,86,0.0167641639709472,18
w32d5,86,0.0387451648712158,16
w32d5,86,0.0835881233215332,15
w32d5,86,3.0237181186676025,14
w32d5,86,5.1586291790008545,13
w32d5,87,0.009796142578125,19
w32d5,87,0.1315298080444336,18
w32d5,87,0.9244580268859864,17
w32d5,87,22.99553394317627,16
w32d5,88,0.0075209140777587,17
w32d5,88,0.0535440444946289,16
w32d5,88,0.8067309856414795,15
w32d5,88,25.31315803527832,14
w32d5,89,0.0081071853637695,20
w32d5,89,0.0356340408325195,18
w32d5,89,0.073307991027832,16
w32d5,89,0.112415075302124,15
w32d5,89,0.1673531532287597,14
w32d5,89,0.2449049949645996,13
w32d5,89,2.105771064758301,12
w32d5,90,0.0073590278625488,19
w32d5,90,0.0137591361999511,18
w32d5,90,0.0275890827178955,16
w32d5,90,8.500521183013916,15
w32d5,91,0.0074529647827148,19
w32d5,91,0.0138318538665771,18
w32d5,91,0.0990009307861328,17
w32d5,91,0.1906318664550781,16
w32d5,92,0.007242202758789,17
w32d5,92,0.0201132297515869,16
w32d5,92,0.0254461765289306,15
w32d5,92,0.0594310760498046,14
w32d5,92,1.1891252994537354,13
w32d5,93,0.0075671672821044,19
w32d5,93,0.0136959552764892,17
w32d5,93,0.019489049911499,16
w32d5,93,0.5714659690856934,14
w32d5,94,0.0083661079406738,21
w32d5,94,0.0149507522583007,18
w32d5,94,0.0360708236694335,16
w32d5,94,0.3426051139831543,15
w32d5,94,0.8948328495025635,14
w32d5,95,0.0069398880004882,17
w32d5,95,0.01348876953125,16
w32d5,95,0.0708088874816894,15
w32d5,95,0.1090309619903564,14
w32d5,95,0.1609327793121338,13
w32d5,96,0.0079047679901123,19
w32d5,96,0.0223228931427001,18
w32d5,96,0.0772998332977294,16
w32d5,96,0.3519747257232666,15
w32d5,96,0.9777698516845704,14
w32d5,96,2.135546922683716,13
w32d5,97,0.0056037902832031,13
w32d5,97,0.0109288692474365,12
w32d5,97,0.0508339405059814,11
w32d5,98,0.0064470767974853,15
w32d5,98,0.1027741432189941,14
w32d5,98,3.240852117538452,13
w32d5,99,0.0084030628204345,20
w32d5,99,0.0474419593811035,19
w32d5,99,0.0794949531555175,18
w32d5,99,0.6160621643066406,17
w32d5,99,7.990013122558594,16
w32d10,0,0.0112740993499755,15
w32d10,1,0.0092992782592773,15
w32d10,1,0.0989651679992675,14
w32d10,1,1.6908011436462402,13
w32d10,2,0.0111806392669677,17
w32d10,2,0.0246379375457763,16
w32d10,2,0.037839651107788,15
w32d10,2,0.1786518096923828,14
w32d10,2,1.023411750793457,13
w32d10,2,27.877330780029297,12
w32d10,3,0.0105071067810058,15
w32d10,3,5.245037078857422,14
w32d10,4,0.0083818435668945,14
w32d10,4,0.7152090072631836,13
w32d10,5,0.009218692779541,15
w32d10,5,0.2363178730010986,13
w32d10,6,0.0224933624267578,17
w32d10,6,0.0426182746887207,16
w32d10,6,0.635498046875,15
w32d10,6,8.633219242095947,14
w32d10,7,0.0120902061462402,19
w32d10,7,0.0227320194244384,18
w32d10,7,0.0601980686187744,15
w32d10,7,2.1201701164245605,14
w32d10,8,0.0158870220184326,14
w32d10,9,0.0164132118225097,15
w32d10,9,0.0301010608673095,14
w32d10,9,0.2619500160217285,13
w32d10,9,1.155527114868164,12
w32d10,10,0.0367259979248046,21
w32d10,10,0.0694043636322021,19
w32d10,10,0.2929682731628418,17
w32d10,10,6.050000190734863,16
w32d10,10,20.46772313117981,15
w32d10,11,0.0179860591888427,13
w32d10,11,0.1541919708251953,12
w32d10,11,3.0123488903045654,11
w32d10,12,0.0199747085571289,16
w32d10,12,0.7891819477081299,15
w32d10,12,5.302117824554443,14
w32d10,13,0.013247013092041,20
w32d10,13,0.0243730545043945,18
w32d10,13,0.4104070663452148,17
w32d10,13,3.9363880157470703,16
w32d10,14,0.0131220817565917,20
w32d10,14,0.0249550342559814,19
w32d10,14,0.0473020076751709,18
w32d10,14,0.5388648509979248,17
w32d10,14,1.7223119735717771,16
w32d10,14,6.188451766967773,15
w32d10,15,0.0079853534698486,12
w32d10,15,2.7321412563323975,11
w32d10,16,0.0088670253753662,14
w32d10,16,0.1827220916748047,13
w32d10,16,0.7598781585693359,12
w32d10,17,0.0102920532226562,16
w32d10,17,0.0828759670257568,15
w32d10,17,0.6920671463012695,14
w32d10,18,0.0106010437011718,16
w32d10,18,0.0304079055786132,15
w32d10,18,0.0489771366119384,13
w32d10,18,3.236934185028076,12
w32d10,19,0.0131828784942626,20
w32d10,19,0.0246858596801757,19
w32d10,19,0.1466419696807861,18
w32d10,19,0.3408248424530029,17
w32d10,19,1.7360098361968994,16
w32d10,19,13.421366691589355,15
w32d10,20,0.0104050636291503,16
w32d10,20,0.0400080680847168,14
w32d10,20,23.235902070999146,13
w32d10,21,0.0140447616577148,18
w32d10,21,0.0278398990631103,16
w32d10,21,0.0489168167114257,14
w32d10,21,0.2372028827667236,13
w32d10,22,0.0129728317260742,17
w32d10,22,0.1277101039886474,15
w32d10,22,0.2364759445190429,14
w32d10,22,7.316877126693726,13
w32d10,23,0.012341022491455,17
w32d10,23,0.0229909420013427,16
w32d10,23,0.0336568355560302,15
w32d10,23,1.042328119277954,14
w32d10,24,0.0163750648498535,16
w32d10,24,0.1706049442291259,15
w32d10,24,1.3432791233062744,14
w32d10,25,0.0159618854522705,19
w32d10,25,0.0597879886627197,17
w32d10,25,0.0833930969238281,16
w32d10,25,1.8567330837249756,15
w32d10,26,0.0153110027313232,18
w32d10,26,0.0605220794677734,17
w32d10,26,0.5008120536804199,16
w32d10,26,2.797837018966675,15
w32d10,27,0.013838768005371,18
w32d10,27,0.027707815170288,16
w32d10,27,0.1110618114471435,15
w32d10,27,0.3351459503173828,14
w32d10,28,0.0134749412536621,21
w32d10,28,0.0252096652984619,19
w32d10,28,0.0368318557739257,18
w32d10,28,0.0477328300476074,16
w32d10,28,0.20635986328125,15
w32d10,28,2.4814939498901367,14
w32d10,29,0.0126268863677978,15
w32d10,29,0.9259767532348632,14
w32d10,30,0.014050006866455,14
w32d10,30,0.0250391960144042,12
w32d10,30,0.2682521343231201,11
w32d10,30,0.5798599720001221,10
w32d10,31,0.0115096569061279,16
w32d10,31,0.0201938152313232,14
w32d10,31,0.525230884552002,13
w32d10,32,0.0177171230316162,19
w32d10,32,0.3202199935913086,18
w32d10,32,0.9197177886962892,17
w32d10,32,34.26029109954834,16
w32d10,33,0.012164831161499,15
w32d10,33,0.7932391166687012,14
w32d10,34,0.0132930278778076,20
w32d10,34,0.0844359397888183,19
w32d10,34,0.1317420005798339,18
w32d10,34,0.1924459934234619,17
w32d10,35,0.0232748985290527,18
w32d10,35,0.1081891059875488,16
w32d10,35,0.4448170661926269,15
w32d10,35,15.12649416923523,14
w32d10,36,0.0143036842346191,18
w32d10,36,0.0450527667999267,17
w32d10,36,0.0737867355346679,16
w32d10,36,0.1148726940155029,15
w32d10,36,0.5953385829925537,14
w32d10,37,0.0190322399139404,21
w32d10,37,0.0356712341308593,20
w32d10,37,0.0990052223205566,19
w32d10,37,0.3070552349090576,18
w32d10,37,3.7032949924468994,17
w32d10,37,19.019219398498535,16
w32d10,38,0.0105841159820556,15
w32d10,38,0.0731110572814941,14
w32d10,38,0.1021671295166015,13
w32d10,38,0.7190849781036377,12
w32d10,39,0.0192079544067382,17
w32d10,39,0.0485420227050781,16
w32d10,39,0.1035661697387695,15
w32d10,39,0.2966170310974121,13
w32d10,39,1.5908069610595703,12
w32d10,40,0.0120339393615722,19
w32d10,40,0.0230791568756103,18
w32d10,40,0.0587420463562011,17
w32d10,40,0.0799050331115722,16
w32d10,40,0.5709841251373291,15
w32d10,40,2.3218491077423096,14
w32d10,41,0.0120909214019775,15
w32d10,41,0.0577459335327148,14
w32d10,41,0.0683379173278808,13
w32d10,41,0.1994111537933349,12
w32d10,41,2.172344207763672,11
w32d10,42,0.0190799236297607,16
w32d10,42,0.04132080078125,15
w32d10,42,0.0502340793609619,14
w32d10,42,0.0612459182739257,13
w32d10,42,0.938652753829956,12
w32d10,43,0.01643967628479,17
w32d10,43,0.0302636623382568,16
w32d10,43,0.1238090991973877,15
w32d10,43,0.5727858543395996,14
w32d10,43,41.84429907798767,13
w32d10,44,0.0123217105865478,14
w32d10,44,3.8091766834259033,13
w32d10,45,0.0129358768463134,16
w32d10,45,0.0617058277130126,15
w32d10,45,1.8889200687408447,14
w32d10,46,0.0109078884124755,15
w32d10,46,0.2653329372406006,14
w32d10,46,2.1678760051727295,13
w32d10,47,0.0141167640686035,19
w32d10,47,0.0282468795776367,18
w32d10,47,0.3158237934112549,17
w32d10,47,0.5289206504821777,16
w32d10,47,4.2071027755737305,15
w32d10,48,0.0117788314819335,16
w32d10,48,0.0850927829742431,15
w32d10,48,2.6370348930358887,14
w32d10,49,0.0127692222595214,16
w32d10,49,0.2019000053405761,15
w32d10,49,0.7887439727783203,14
w32d10,49,1.2005600929260254,13
w32d10,49,16.463707208633423,12
w32d10,50,0.0164799690246582,17
w32d10,50,0.0775022506713867,16
w32d10,50,0.1700670719146728,15
w32d10,50,0.8216390609741211,14
w32d10,50,24.62135601043701,13
w32d10,51,0.0112402439117431,16
w32d10,51,13.562243223190308,15
w32d10,52,0.0127890110015869,18
w32d10,52,0.0218989849090576,15
w32d10,52,0.308467149734497,14
w32d10,52,0.9336528778076172,13
w32d10,53,0.0169911384582519,17
w32d10,53,0.0314970016479492,16
w32d10,53,0.4407470226287842,15
w32d10,53,8.430448293685913,14
w32d10,54,0.0140368938446044,20
w32d10,54,0.0249679088592529,17
w32d10,54,4.840667963027954,16
w32d10,55,0.0152819156646728,19
w32d10,55,0.1826350688934326,18
w32d10,55,0.3025829792022705,17
w32d10,55,1.886687994003296,16
w32d10,55,31.13258695602417,15
w32d10,56,0.0170238018035888,20
w32d10,56,0.0787019729614257,19
w32d10,56,0.1927230358123779,18
w32d10,56,2.484241008758545,16
w32d10,57,0.016730785369873,18
w32d10,57,0.6487569808959961,17
w32d10,57,1.0390868186950684,16
w32d10,58,0.0112147331237792,15
w32d10,58,0.0570240020751953,14
w32d10,58,0.3298878669738769,13
w32d10,59,0.0123178958892822,17
w32d10,59,0.0919599533081054,16
w32d10,59,0.103395938873291,15
w32d10,59,0.5199730396270752,14
w32d10,59,3.869837045669556,13
w32d10,60,0.0128099918365478,16
w32d10,60,0.0626051425933837,15
w32d10,60,0.0863518714904785,14
w32d10,60,0.2485809326171875,13
w32d10,61,0.0174458026885986,18
w32d10,61,0.2666120529174804,17
w32d10,61,2.908982038497925,16
w32d10,62,0.0143430233001708,17
w32d10,62,0.0255699157714843,16
w32d10,62,0.0747628211975097,14
w32d10,62,2.3421847820281982,13
w32d10,63,0.0137090682983398,18
w32d10,63,0.0408797264099121,17
w32d10,63,0.1098580360412597,15
w32d10,63,0.5641019344329834,14
w32d10,64,0.0153241157531738,18
w32d10,64,0.7044761180877686,17
w32d10,64,3.539116144180298,16
w32d10,65,0.0169270038604736,20
w32d10,65,0.0307228565216064,19
w32d10,65,0.0751469135284423,17
w32d10,65,0.1897737979888916,16
w32d10,65,13.147145986557009,15
w32d10,66,0.011056900024414,14
w32d10,66,0.0674567222595214,13
w32d10,66,1.9464359283447263,12
w32d10,67,0.0141899585723876,16
w32d10,67,0.091893196105957,15
w32d10,67,1.9687111377716064,14
w32d10,68,0.0112392902374267,12
w32d10,69,0.0125439167022705,16
w32d10,69,0.0243980884552001,15
w32d10,69,0.3068180084228515,14
w32d10,69,5.018074989318848,13
w32d10,70,0.0124149322509765,16
w32d10,70,1.3629858493804932,15
w32d10,71,0.015665054321289,21
w32d10,71,0.0302960872650146,20
w32d10,71,0.0425429344177246,17
w32d10,71,1.122028112411499,16
w32d10,71,5.515474081039429,15
w32d10,71,37.67128109931946,14
w32d10,72,0.0149199962615966,19
w32d10,72,0.0293760299682617,18
w32d10,72,0.259749174118042,17
w32d10,72,0.8141028881072998,16
w32d10,73,0.0159211158752441,17
w32d10,73,0.055837869644165,16
w32d10,73,0.104172945022583,15
w32d10,73,0.1915960311889648,14
w32d10,74,0.0151951313018798,19
w32d10,74,0.0864391326904296,18
w32d10,74,0.898813009262085,17
w32d10,74,9.351228952407835,16
w32d10,75,0.0111989974975585,15
w32d10,75,0.503209114074707,14
w32d10,75,4.743263006210327,13
w32d10,76,0.0169551372528076,19
w32d10,76,0.0439140796661376,17
w32d10,76,0.0968620777130127,16
w32d10,76,2.173830032348633,15
w32d10,76,14.07664704322815,14
w32d10,77,0.0125648975372314,16
w32d10,77,0.0868279933929443,15
w32d10,77,0.8042051792144775,14
w32d10,78,0.0116698741912841,18
w32d10,78,0.0208630561828613,16
w32d10,78,0.1566088199615478,15
w32d10,78,0.2200820446014404,14
w32d10,78,56.88555693626404,13
w32d10,79,0.0091660022735595,15
w32d10,79,0.1384260654449463,14
w32d10,79,0.6555690765380859,13
w32d10,80,0.0091998577117919,15
w32d10,80,0.0172920227050781,14
w32d10,80,0.2775948047637939,13
w32d10,81,0.0096330642700195,15
w32d10,81,0.8166449069976807,14
w32d10,81,13.680133819580078,13
w32d10,82,0.0087652206420898,14
w32d10,82,14.216978311538696,13
w32d10,83,0.0108287334442138,18
w32d10,83,0.0325348377227783,17
w32d10,83,0.0779728889465332,16
w32d10,83,0.5757029056549072,15
w32d10,84,0.0116729736328125,18
w32d10,84,0.0206339359283447,16
w32d10,84,0.0290100574493408,15
w32d10,84,1.004605770111084,14
w32d10,85,0.0095937252044677,14
w32d10,85,0.2052106857299804,13
w32d10,86,0.0111229419708251,17
w32d10,86,0.0197119712829589,15
w32d10,86,0.3189730644226074,14
w32d10,86,5.090790033340454,13
w32d10,87,0.0117638111114501,18
w32d10,87,0.0214898586273193,17
w32d10,87,4.873572826385498,16
w32d10,88,0.0111429691314697,18
w32d10,88,0.0206227302551269,16
w32d10,88,1.5940327644348145,15
w32d10,88,11.281893968582152,14
w32d10,89,0.0091779232025146,15
w32d10,89,0.0648958683013916,14
w32d10,89,0.1353089809417724,13
w32d10,89,2.066854953765869,12
w32d10,90,0.010740041732788,18
w32d10,90,0.0308649539947509,17
w32d10,90,0.4201791286468506,16
w32d10,90,0.6715242862701416,15
w32d10,91,0.0099670886993408,16
w32d10,92,0.0094380378723144,15
w32d10,92,0.2432780265808105,14
w32d10,92,1.771453857421875,13
w32d10,93,0.0110731124877929,18
w32d10,93,0.0315668582916259,17
w32d10,93,0.1045038700103759,16
w32d10,93,0.9200849533081056,15
w32d10,93,2.7270798683166504,14
w32d10,94,0.0096359252929687,15
w32d10,94,3.165886163711548,14
w32d10,95,0.0095548629760742,14
w32d10,95,0.2119548320770263,13
w32d10,95,32.15423893928528,12
w32d10,96,0.0112690925598144,17
w32d10,96,0.1395399570465088,16
