method,board,time,moves
w32d10,301,0.1132071018218994,15
w32d10,301,1.5473768711090088,14
w32d10,302,0.0124990940093994,19
w32d10,302,0.0485520362854003,18
w32d10,302,0.0592339038848876,17
w32d10,302,0.0788040161132812,16
w32d10,302,0.1668250560760498,14
w32d10,303,0.0105929374694824,17
w32d10,303,0.0316967964172363,16
w32d10,303,0.1878929138183593,15
w32d10,304,0.009779930114746,15
w32d10,304,0.0182898044586181,14
w32d10,304,0.0364589691162109,13
w32d10,304,0.2321727275848388,12
w32d10,305,0.0202398300170898,14
w32d10,305,0.1900770664215088,13
w32d10,305,0.24117112159729,12
w32d10,306,0.011117935180664,17
w32d10,306,0.1754529476165771,16
w32d10,306,1.6739821434020996,15
w32d10,307,0.0131008625030517,18
w32d10,307,0.1765079498291015,17
w32d10,307,1.2702817916870115,16
w32d10,308,0.0105910301208496,16
w32d10,308,0.2297899723052978,15
w32d10,308,3.753209829330444,14
w32d10,309,0.0111877918243408,17
w32d10,309,0.10176682472229,16
w32d10,309,0.3947508335113525,15
w32d10,309,5.128767967224121,14
w32d10,310,0.010246992111206,17
w32d10,310,0.3153769969940185,16
w32d10,310,0.424285888671875,15
w32d10,311,0.0102291107177734,16
w32d10,311,0.0289652347564697,14
w32d10,311,0.1626131534576416,13
w32d10,311,2.602036237716675,12
w32d10,312,0.0107851028442382,17
w32d10,312,0.0332717895507812,16
w32d10,312,0.5802550315856934,15
w32d10,312,2.45396089553833,14
w32d10,313,0.0124762058258056,19
w32d10,313,0.0235872268676757,18
w32d10,313,0.0342631340026855,17
w32d10,313,0.1325721740722656,15
w32d10,313,0.380918025970459,14
w32d10,314,0.0117666721343994,17
w32d10,314,0.0476908683776855,16
w32d10,314,0.1977097988128662,14
w32d10,315,0.0134410858154296,21
w32d10,315,0.1168467998504638,20
w32d10,315,0.3210780620574951,19
w32d10,315,0.4715340137481689,18
w32d10,315,8.379552125930786,17
w32d10,316,0.0137488842010498,21
w32d10,316,0.0255448818206787,19
w32d10,316,0.0369319915771484,18
w32d10,316,0.0715630054473877,17
w32d10,316,0.5749940872192383,16
w32d10,317,0.0113589763641357,15
w32d10,317,0.4606540203094482,14
w32d10,317,0.7341220378875732,13
w32d10,318,0.0096101760864257,15
w32d10,318,0.0170729160308837,12
w32d10,319,0.0121572017669677,19
w32d10,319,0.023165225982666,18
w32d10,319,0.0330700874328613,17
w32d10,319,0.0842480659484863,15
w32d10,319,1.3326151371002195,14
w32d10,320,0.0117599964141845,18
w32d10,320,0.1126189231872558,17
w32d10,320,0.1640601158142089,16
w32d10,320,5.879864931106567,15
w32d10,321,0.0118477344512939,18
w32d10,321,0.0222489833831787,17
w32d10,321,0.0431017875671386,16
w32d10,321,0.0723037719726562,15
w32d10,321,1.9495370388031008,14
w32d10,322,0.0111079216003417,17
w32d10,322,0.1654548645019531,16
w32d10,322,3.150620937347412,15
w32d10,323,0.0101382732391357,17
w32d10,323,1.52563214302063,16
w32d10,323,2.417344093322754,15
w32d10,323,6.356919050216675,14
w32d10,324,0.0112419128417968,17
w32d10,324,0.0212409496307373,16
w32d10,324,0.166144847869873,14
w32d10,325,0.0100870132446289,16
w32d10,325,0.0187239646911621,15
w32d10,325,0.0377869606018066,14
w32d10,325,0.4770147800445556,13
w32d10,326,0.0101039409637451,15
w32d10,326,0.4580991268157959,14
w32d10,326,3.2267019748687744,13
w32d10,327,0.0264809131622314,19
w32d10,327,0.047408103942871,18
w32d10,327,0.2629938125610351,17
w32d10,327,9.325217008590698,16
w32d10,328,0.0148789882659912,20
w32d10,328,0.0284080505371093,19
w32d10,328,0.0411159992218017,18
w32d10,328,0.0935659408569336,17
w32d10,328,0.3011379241943359,16
w32d10,328,4.652491092681885,15
w32d10,329,0.0132761001586914,18
w32d10,329,0.0488519668579101,16
w32d10,329,0.4600589275360107,15
w32d10,329,0.4682130813598633,14
w32d10,330,0.0111286640167236,17
w32d10,330,0.0756919384002685,16
w32d10,330,0.2351648807525634,15
w32d10,330,0.4935269355773926,14
w32d10,331,0.0097830295562744,15
w32d10,331,0.0477659702301025,14
w32d10,331,0.2685360908508301,13
w32d10,332,0.011772871017456,18
w32d10,332,0.0216670036315917,16
w32d10,332,0.0634269714355468,15
w32d10,332,0.1527481079101562,14
w32d10,332,1.1407310962677002,13
w32d10,333,0.0183439254760742,19
w32d10,333,0.0341682434082031,16
w32d10,333,0.3495559692382812,15
w32d10,333,0.7394790649414062,14
w32d10,334,0.0097873210906982,15
w32d10,334,0.048476219177246,14
w32d10,334,0.1826272010803222,13
w32d10,334,0.1899902820587158,12
w32d10,335,0.0112490653991699,17
w32d10,335,0.0482258796691894,16
w32d10,335,0.2023448944091797,15
w32d10,335,2.1853511333465576,14
w32d10,336,0.0215282440185546,15
w32d10,336,0.0841951370239257,14
w32d10,336,0.3071601390838623,13
w32d10,337,0.0130269527435302,18
w32d10,337,0.0228798389434814,17
w32d10,337,0.0325150489807128,16
w32d10,337,0.0410869121551513,14
w32d10,337,0.08650803565979,13
w32d10,337,0.9038550853729248,12
w32d10,338,0.0100080966949462,15
w32d10,338,0.0886640548706054,14
w32d10,338,0.9517152309417723,13
w32d10,339,0.0100088119506835,15
w32d10,339,0.151292085647583,14
w32d10,339,1.0046679973602295,13
w32d10,340,0.0111391544342041,16
w32d10,340,0.0422730445861816,15
w32d10,340,0.92289400100708,14
w32d10,341,0.0139248371124267,19
w32d10,341,0.0394229888916015,16
w32d10,341,1.5404489040374756,15
w32d10,342,0.0243110656738281,17
w32d10,342,0.0460169315338134,16
w32d10,342,0.2036240100860595,14
w32d10,342,4.496647834777832,13
w32d10,343,0.0117759704589843,20
w32d10,343,0.0228469371795654,18
w32d10,343,2.5147600173950195,17
w32d10,344,0.0240519046783447,18
w32d10,344,0.0465929508209228,17
w32d10,344,0.2295727729797363,16
w32d10,344,1.5615811347961426,15
w32d10,345,0.0093219280242919,14
w32d10,345,2.223905086517334,13
w32d10,346,0.0099551677703857,15
w32d10,346,0.1220691204071044,14
w32d10,346,0.4395761489868164,13
w32d10,347,0.011965274810791,16
w32d10,347,0.1556839942932129,15
w32d10,347,0.2595970630645752,13
w32d10,348,0.010610818862915,16
w32d10,348,0.7003099918365479,15
w32d10,349,0.0102300643920898,17
w32d10,349,0.0408120155334472,16
w32d10,349,0.1330869197845459,15
w32d10,349,1.541539192199707,14
w32d10,350,0.0110828876495361,17
w32d10,350,0.2150099277496338,15
w32d10,351,0.012369155883789,19
w32d10,351,0.1091182231903076,18
w32d10,351,0.1924519538879394,17
w32d10,351,0.2893280982971191,16
w32d10,352,0.0267658233642578,19
w32d10,352,0.0660598278045654,16
w32d10,352,0.901447057723999,15
w32d10,353,0.0227720737457275,17
w32d10,353,0.0425570011138916,15
w32d10,353,1.044907808303833,14
w32d10,354,0.0233516693115234,17
w32d10,354,0.7416739463806152,16
w32d10,354,5.112157821655273,15
w32d10,355,0.0104460716247558,16
w32d10,355,0.2015082836151123,15
w32d10,355,5.142953157424927,14
w32d10,356,0.0089638233184814,15
w32d10,356,0.5656998157501221,14
w32d10,357,0.0196330547332763,14
w32d10,357,0.270524263381958,13
w32d10,357,2.1554670333862305,12
w32d10,358,0.0112199783325195,17
w32d10,358,0.1994538307189941,16
w32d10,358,0.5123786926269531,15
w32d10,358,1.0758447647094729,14
w32d10,359,0.0112712383270263,17
w32d10,359,0.0851671695709228,16
w32d10,359,0.3088040351867676,15
w32d10,360,0.0220828056335449,15
w32d10,360,0.0604298114776611,14
w32d10,360,0.1103260517120361,12
w32d10,361,0.0211739540100097,16
w32d10,361,0.0716221332550048,15
w32d10,361,0.2135970592498779,14
w32d10,362,0.0098240375518798,15
w32d10,362,0.1420011520385742,13
w32d10,363,0.0115900039672851,18
w32d10,363,0.0665590763092041,17
w32d10,363,0.4429728984832763,16
w32d10,363,8.909919023513794,15
w32d10,364,0.0231668949127197,16
w32d10,364,0.0410356521606445,14
w32d10,364,1.4958407878875732,13
w32d10,364,6.37687873840332,12
w32d10,365,0.0147640705108642,20
w32d10,365,0.040518045425415,18
w32d10,365,0.0912890434265136,17
w32d10,365,0.1967251300811767,16
w32d10,365,6.989806890487671,15
w32d10,366,0.0111758708953857,17
w32d10,366,0.0647180080413818,16
w32d10,366,0.3003339767456054,15
w32d10,367,0.0121581554412841,19
w32d10,367,0.0225691795349121,17
w32d10,367,0.1388981342315673,16
w32d10,367,0.6822700500488281,15
w32d10,367,9.59207010269165,14
w32d10,368,0.0169970989227294,17
w32d10,368,0.0479359626770019,16
w32d10,368,0.0676558017730712,15
w32d10,368,0.1661658287048339,14
w32d10,369,0.010563850402832,16
w32d10,369,0.0308978557586669,15
w32d10,369,0.3214647769927978,14
w32d10,369,1.324349880218506,13
w32d10,369,4.660127878189087,12
w32d10,370,0.0110840797424316,17
w32d10,370,0.1379961967468261,16
w32d10,371,0.0107841491699218,16
w32d10,371,0.8047361373901367,15
w32d10,371,6.463590145111084,14
w32d10,372,0.0114130973815917,17
w32d10,372,0.5082201957702637,16
w32d10,372,1.381792068481445,15
w32d10,372,2.7942261695861816,14
w32d10,373,0.0099189281463623,16
w32d10,373,0.018913984298706,15
w32d10,373,1.2417547702789309,14
w32d10,374,0.0110840797424316,16
w32d10,374,0.1272330284118652,15
w32d10,374,0.4635398387908935,14
w32d10,375,0.0127170085906982,19
w32d10,375,0.0864901542663574,18
w32d10,375,0.2279438972473144,17
w32d10,376,0.0266969203948974,19
w32d10,376,0.0493350028991699,17
w32d10,376,0.1242260932922363,16
w32d10,376,2.890331029891968,15
w32d10,377,0.0099570751190185,15
w32d10,377,0.0183081626892089,14
w32d10,377,0.2849230766296386,13
w32d10,378,0.0263407230377197,19
w32d10,378,0.0397911071777343,18
w32d10,378,0.0954768657684326,17
w32d10,378,0.1055648326873779,16
w32d10,378,3.4951977729797363,15
w32d10,379,0.0120339393615722,16
w32d10,379,0.852463960647583,15
w32d10,379,9.246721982955933,14
w32d10,380,0.0106840133666992,17
w32d10,380,0.0186929702758789,14
w32d10,380,5.092494964599609,13
w32d10,381,0.0117707252502441,18
w32d10,381,0.0218119621276855,16
w32d10,381,0.6531867980957031,15
w32d10,381,3.171733856201172,14
w32d10,382,0.012430191040039,19
w32d10,382,0.0848300457000732,17
w32d10,382,0.4668550491333008,16
w32d10,382,2.4013938903808594,15
w32d10,383,0.0128231048583984,21
w32d10,383,0.0246398448944091,20
w32d10,383,0.03574800491333,18
w32d10,383,0.0837690830230712,17
w32d10,383,0.5327558517456055,16
w32d10,383,1.5411038398742676,15
w32d10,383,6.343300104141235,14
w32d10,384,0.0095951557159423,16
w32d10,384,0.1204032897949218,15
w32d10,384,0.2878651618957519,14
w32d10,384,0.4762392044067383,13
w32d10,385,0.0116760730743408,18
w32d10,385,0.0873692035675048,17
w32d10,385,0.0963721275329589,16
w32d10,385,0.5216829776763916,15
w32d10,385,0.5492372512817383,14
w32d10,386,0.009531021118164,14
w32d10,386,1.731072187423706,13
w32d10,387,0.0125870704650878,19
w32d10,387,0.0357861518859863,18
w32d10,387,0.3342883586883545,17
w32d10,387,2.47967529296875,16
w32d10,387,2.4872090816497803,15
w32d10,388,0.0138640403747558,19
w32d10,388,0.0263819694519042,18
w32d10,388,0.4465980529785156,17
w32d10,388,2.386214017868042,16
w32d10,389,0.0121772289276123,16
w32d10,390,0.0118579864501953,18
w32d10,390,0.0224189758300781,17
w32d10,390,0.0987939834594726,16
w32d10,390,0.9478349685668944,15
w32d10,390,4.209223985671997,14
w32d10,391,0.0119991302490234,18
w32d10,391,0.1895468235015869,17
w32d10,391,1.8035528659820557,16
w32d10,392,0.0109610557556152,15
w32d10,392,1.2512640953063965,14
w32d10,392,4.877535820007324,13
w32d10,393,0.0132250785827636,20
w32d10,393,0.0512032508850097,19
w32d10,393,0.148144245147705,17
w32d10,394,0.0127429962158203,17
w32d10,394,0.3551251888275146,16
w32d10,395,0.0126631259918212,19
w32d10,395,0.0351722240447998,16
w32d10,395,1.4362082481384275,15
w32d10,396,0.0123069286346435,19
w32d10,396,0.03450608253479,18
w32d10,396,0.1081058979034423,17
w32d10,396,0.7317099571228027,16
w32d10,396,4.282668113708496,15
w32d10,397,0.013578176498413,19
w32d10,397,0.1077320575714111,18
w32d10,397,0.2435300350189209,17
w32d10,398,0.0135409832000732,19
w32d10,398,0.0307610034942626,18
w32d10,398,0.1204009056091308,17
w32d10,398,0.2120399475097656,16
w32d10,398,3.824020147323608,15
w32d10,399,0.0110096931457519,17
w32d10,399,0.0871288776397705,16
w32d10,399,0.1729848384857177,15
w32d10,399,0.6660468578338623,14
w32d10,399,2.1883678436279297,13
w32d10,399,3.3877718448638916,12
w32d10,400,0.0098309516906738,15
w32d10,400,0.1647071838378906,14
w32d10,400,0.1809170246124267,12
w32d10,401,0.0149910449981689,17
w32d10,401,0.0653750896453857,15
w32d10,401,0.8320400714874268,14
w32d10,402,0.0099940299987792,15
w32d10,402,0.1729288101196289,14
w32d10,403,0.0133419036865234,19
w32d10,403,0.1045048236846923,17
w32d10,403,0.6869187355041504,16
w32d10,404,0.0111579895019531,17
w32d10,404,0.0557508468627929,16
w32d10,404,0.2212560176849365,15
w32d10,404,0.3168461322784424,13
w32d10,405,0.0105948448181152,17
w32d10,405,0.0753788948059082,15
w32d10,405,5.845609903335571,14
w32d10,406,0.0196609497070312,14
w32d10,406,0.0553579330444335,13
w32d10,406,0.1567280292510986,12
w32d10,407,0.0275940895080566,20
w32d10,407,0.1311392784118652,19
w32d10,407,0.1898961067199707,18
w32d10,407,0.2617800235748291,16
w32d10,407,3.072582006454468,15
w32d10,408,0.0118389129638671,18
w32d10,408,0.033707857131958,17
w32d10,408,0.3161509037017822,16
w32d10,408,0.3256838321685791,15
w32d10,408,4.017385959625244,14
w32d10,409,0.0215239524841308,16
w32d10,409,0.1267657279968261,14
w32d10,410,0.0092720985412597,14
w32d10,410,0.0877661705017089,12
w32d10,410,1.387197971343994,11
w32d10,411,0.0278868675231933,20
w32d10,411,0.0529539585113525,19
w32d10,411,0.1682441234588623,18
w32d10,411,0.5067658424377441,17
w32d10,411,1.8243439197540283,16
w32d10,412,0.0104529857635498,17
w32d10,412,0.2029287815093994,16
w32d10,412,6.391819000244141,15
w32d10,413,0.0105772018432617,16
w32d10,413,0.1914820671081543,15
w32d10,413,0.8811838626861572,14
w32d10,414,0.0111670494079589,17
w32d10,414,0.052603006362915,16
w32d10,414,0.0619878768920898,15
w32d10,414,0.4989881515502929,14
w32d10,415,0.0133931636810302,18
w32d10,415,0.0247211456298828,16
w32d10,415,0.173051118850708,15
w32d10,415,0.1821081638336181,14
w32d10,415,2.1444311141967773,13
w32d10,416,0.0104820728302001,16
w32d10,416,0.0508501529693603,15
w32d10,416,0.0830061435699462,14
w32d10,416,0.2689459323883056,13
w32d10,417,0.0121808052062988,16
w32d10,417,4.757014989852905,15
w32d10,418,0.0105931758880615,17
w32d10,418,0.020644187927246,16
w32d10,418,0.1614458560943603,15
w32d10,418,8.605452060699463,14
w32d10,419,0.0088260173797607,13
w32d10,420,0.0119600296020507,17
w32d10,420,0.0223767757415771,15
w32d10,420,0.2250747680664062,13
w32d10,421,0.0262110233306884,19
w32d10,421,0.0478389263153076,17
w32d10,421,0.0961449146270752,16
w32d10,421,5.525593042373657,15
w32d10,421,7.109217166900635,14
w32d10,422,0.0114271640777587,18
w32d10,422,0.0216808319091796,17
w32d10,422,0.1068289279937744,16
w32d10,422,0.1595981121063232,15
w32d10,423,0.0124738216400146,19
w32d10,423,0.0349807739257812,17
w32d10,423,0.2930779457092285,16
w32d10,423,6.902369976043701,15
w32d10,424,0.0106287002563476,18
w32d10,424,0.0202078819274902,16
w32d10,424,0.1084380149841308,15
w32d10,425,0.0254802703857421,18
w32d10,425,0.1566600799560547,17
w32d10,425,0.2889909744262695,16
w32d10,425,6.908956289291382,15
w32d10,426,0.011171817779541,17
w32d10,426,0.0213379859924316,16
w32d10,426,1.285701036453247,15
w32d10,427,0.0107011795043945,16
w32d10,427,0.0969951152801513,15
w32d10,427,3.290150880813598,14
w32d10,428,0.0110499858856201,17
w32d10,428,0.0757429599761962,16
w32d10,428,0.1143848896026611,14
w32d10,429,0.0113570690155029,13
w32d10,429,0.5369691848754883,12
w32d10,430,0.0098757743835449,15
w32d10,430,0.0759298801422119,14
w32d10,430,0.0836946964263916,12
w32d10,430,2.3552439212799072,11
w32d10,431,0.0121598243713378,19
w32d10,431,0.0345761775970459,18
w32d10,431,0.0558159351348876,17
w32d10,431,0.6331648826599121,16
w32d10,431,3.3582170009613037,15
w32d10,432,0.0124909877777099,18
w32d10,432,0.0230309963226318,16
w32d10,432,0.0444788932800293,15
w32d10,432,0.1992709636688232,14
w32d10,433,0.0115461349487304,18
w32d10,433,0.1016662120819091,17
w32d10,433,0.2819180488586426,15
w32d10,433,0.4274702072143554,14
w32d10,433,9.811690092086792,13
w32d10,434,0.011857271194458,18
w32d10,434,0.0777220726013183,17
w32d10,434,0.4856982231140136,16
w32d10,435,0.0122981071472167,19
w32d10,435,0.0344860553741455,17
w32d10,435,0.0892350673675537,16
w32d10,435,0.2665660381317138,15
w32d10,435,2.5915582180023193,14
w32d10,436,0.0114979743957519,18
w32d10,436,0.153005838394165,17
w32d10,436,0.2426598072052002,16
w32d10,436,2.4328439235687256,14
w32d10,437,0.0080137252807617,13
w32d10,437,0.015413761138916,12
w32d10,437,1.0255029201507568,11
w32d10,438,0.0110590457916259,18
w32d10,438,0.0216372013092041,17
w32d10,438,0.2772979736328125,16
w32d10,439,0.0122890472412109,18
w32d10,439,0.0233211517333984,17
w32d10,439,0.1245999336242675,16
w32d10,439,1.4551479816436768,15
w32d10,440,0.0134482383728027,19
w32d10,440,0.0246891975402832,18
w32d10,440,0.0601799488067626,17
w32d10,440,0.8910529613494873,16
w32d10,440,3.854414939880371,15
w32d10,441,0.0104708671569824,14
w32d10,441,0.1916019916534423,13
w32d10,442,0.0099029541015625,15
w32d10,442,0.0186350345611572,14
w32d10,442,1.332430124282837,13
w32d10,443,0.0132808685302734,20
w32d10,443,0.0248479843139648,18
w32d10,443,0.610572099685669,17
w32d10,443,6.142311811447144,16
w32d10,444,0.0097320079803466,16
w32d10,444,0.2726829051971435,15
w32d10,445,0.0111408233642578,17
w32d10,445,0.0208880901336669,16
w32d10,445,0.0395348072052001,14
w32d10,445,0.3446907997131347,13
w32d10,445,6.204142808914185,12
w32d10,446,0.0253901481628417,18
w32d10,446,0.0711500644683837,17
w32d10,446,0.1139371395111084,16
w32d10,446,0.1341712474822998,15
w32d10,446,1.6654059886932373,14
w32d10,447,0.0113379955291748,19
w32d10,447,0.021975040435791,18
w32d10,447,0.0323030948638916,17
w32d10,447,0.0846030712127685,15
w32d10,447,0.114103078842163,14
w32d10,448,0.0224099159240722,16
w32d10,448,0.0380740165710449,14
w32d10,448,2.725416898727417,13
w32d10,448,3.2544209957122803,12
w32d10,449,0.0099148750305175,16
w32d10,449,0.1021509170532226,15
w32d10,449,0.3809480667114258,13
w32d10,450,0.0103769302368164,16
w32d10,450,0.0195009708404541,15
w32d10,450,0.1042478084564209,14
w32d10,450,0.3459329605102539,13
w32d10,451,0.0099680423736572,15
w32d10,451,0.3090662956237793,14
w32d10,451,3.9133150577545166,13
w32d10,452,0.0108799934387207,17
w32d10,452,0.7720208168029785,16
w32d10,452,1.0226290225982666,15
w32d10,453,0.0307807922363281,22
w32d10,453,0.055006980895996,19
w32d10,453,1.4916129112243652,18
w32d10,453,3.68004298210144,17
w32d10,454,0.0095999240875244,15
w32d10,454,0.0464711189270019,14
w32d10,454,0.1163890361785888,13
w32d10,454,0.3377687931060791,12
w32d10,455,0.0087292194366455,13
w32d10,455,0.42171311378479,12
w32d10,456,0.0124900341033935,18
w32d10,456,0.023893117904663,16
w32d10,456,0.2124700546264648,15
w32d10,456,1.172417163848877,14
w32d10,456,6.156485080718994,13
w32d10,457,0.0102009773254394,17
w32d10,457,0.2088091373443603,16
w32d10,457,0.2414901256561279,15
w32d10,458,0.0112650394439697,17
w32d10,458,0.0431387424468994,16
w32d10,458,0.1397209167480468,14
w32d10,458,4.696939945220947,13
w32d10,459,0.0112247467041015,17
w32d10,459,0.27205491065979,16
w32d10,459,0.5092208385467529,15
w32d10,459,1.3632047176361084,14
w32d10,460,0.0094361305236816,14
w32d10,460,0.8504717350006104,13
w32d10,461,0.0236830711364746,17
w32d10,461,0.0646350383758544,15
w32d10,461,0.2015681266784668,14
w32d10,461,0.2281980514526367,13
w32d10,462,0.0123658180236816,19
w32d10,462,0.0223598480224609,16
w32d10,462,0.2588019371032715,15
w32d10,462,0.3172729015350342,14
w32d10,463,0.0120520591735839,16
w32d10,463,0.1291110515594482,15
w32d10,464,0.0111982822418212,15
w32d10,464,0.3696162700653076,14
w32d10,465,0.0304391384124755,22
w32d10,465,0.0559000968933105,20
w32d10,465,0.2401309013366699,19
w32d10,465,8.614392042160034,18
w32d10,466,0.010538101196289,16
w32d10,466,0.1014730930328369,15
w32d10,466,2.9233219623565674,14
w32d10,467,0.0145759582519531,20
w32d10,467,0.0406291484832763,19
w32d10,467,0.0785119533538818,18
w32d10,467,0.4767360687255859,17
w32d10,467,1.8241281509399416,16
w32d10,468,0.0235261917114257,17
w32d10,468,0.1140360832214355,16
w32d10,468,0.5129079818725586,15
w32d10,468,0.7750451564788818,14
w32d10,469,0.0110499858856201,17
w32d10,469,0.7391328811645508,16
w32d10,470,0.0126028060913085,19
w32d10,470,0.2296187877655029,18
w32d10,470,0.2681977748870849,17
w32d10,470,0.6480538845062256,16
w32d10,470,6.2704079151153564,15
w32d10,471,0.0131211280822753,20
w32d10,471,0.0249030590057373,19
w32d10,471,0.0347998142242431,17
w32d10,471,0.7947900295257568,16
w32d10,472,0.0118319988250732,18
w32d10,472,0.0565412044525146,17
w32d10,472,0.1918199062347412,15
w32d10,472,6.297458171844482,14
w32d10,473,0.0105049610137939,15
w32d10,473,0.1518929004669189,14
w32d10,473,0.5346870422363281,13
w32d10,474,0.0105149745941162,16
w32d10,474,0.092933177947998,15
w32d10,475,0.0080769062042236,12
w32d10,475,1.057486057281494,11
w32d10,476,0.0091359615325927,14
w32d10,476,0.0170960426330566,13
w32d10,476,0.7553210258483887,12
w32d10,477,0.0117602348327636,16
w32d10,477,0.0219471454620361,15
w32d10,477,0.2584199905395508,14
w32d10,478,0.0127778053283691,17
w32d10,478,0.0744256973266601,15
w32d10,478,2.718648672103882,14
w32d10,479,0.0141859054565429,22
w32d10,479,0.0277378559112548,19
w32d10,479,0.0619328022003173,18
w32d10,479,0.217789888381958,17
w32d10,479,0.2281088829040527,16
w32d10,480,0.0110940933227539,17
w32d10,480,0.2066340446472168,16
w32d10,481,0.0200247764587402,15
w32d10,481,0.0345919132232666,14
w32d10,481,0.0807387828826904,13
w32d10,482,0.013293981552124,21
w32d10,482,0.0236139297485351,17
w32d10,482,0.0437939167022705,16
w32d10,482,0.1412029266357422,14
w32d10,482,0.4915568828582763,13
w32d10,483,0.0094799995422363,15
w32d10,483,0.2718791961669922,14
w32d10,484,0.009855031967163,15
w32d10,484,0.2088041305541992,14
w32d10,484,0.2401511669158935,13
w32d10,485,0.0117688179016113,18
w32d10,485,0.0790107250213623,17
w32d10,485,0.4724049568176269,16
w32d10,485,4.823297739028931,15
w32d10,486,0.0111200809478759,15
w32d10,486,0.137423038482666,14
w32d10,487,0.0112576484680175,16
w32d10,487,0.0336337089538574,15
w32d10,487,0.2419767379760742,14
w32d10,487,4.784815788269043,13
w32d10,488,0.023810863494873,17
w32d10,488,0.0676801204681396,16
w32d10,488,0.0870859622955322,15
w32d10,488,0.1401119232177734,14
w32d10,488,0.1982920169830322,13
w32d10,489,0.0135972499847412,19
w32d10,489,0.0262022018432617,18
w32d10,489,0.3423023223876953,17
w32d10,489,1.2113962173461914,16
w32d10,490,0.0086421966552734,13
w32d10,490,0.0155210494995117,11
w32d10,490,0.5155491828918457,10
w32d10,491,0.0123019218444824,19
w32d10,491,0.0349981784820556,17
w32d10,491,0.4646539688110351,16
w32d10,492,0.0251293182373046,18
w32d10,492,0.1218481063842773,15
w32d10,492,6.680559158325195,14
w32d10,493,0.0209970474243164,16
w32d10,493,0.263347864151001,15
w32d10,493,0.2818000316619873,14
w32d10,493,2.8516368865966797,13
w32d10,494,0.0125288963317871,19
w32d10,494,0.0229740142822265,17
w32d10,494,0.0758697986602783,16
w32d10,494,0.3264100551605224,14
w32d10,495,0.0118410587310791,20
w32d10,495,0.0349280834197998,19
w32d10,495,0.0571370124816894,17
w32d10,495,0.1453821659088134,15
w32d10,495,6.540030002593994,14
w32d10,496,0.010761022567749,17
w32d10,496,0.0205528736114501,16
w32d10,496,0.1006519794464111,13
w32d10,497,0.0111060142517089,17
w32d10,497,0.130950927734375,16
w32d10,497,0.1400701999664306,15
w32d10,497,1.5641322135925293,14
w32d10,497,3.5293192863464355,13
w32d10,498,0.0105907917022705,16
w32d10,498,4.897594690322876,15
w32d10,499,0.0111801624298095,17
w32d10,499,0.0210282802581787,16
w32d10,499,0.1600961685180664,15
w32d10,499,0.2003200054168701,14
w32d10,499,7.751903057098389,13
w32d10,500,0.0176069736480712,18
w32d10,500,0.0535461902618408,17
w32d10,500,0.1407392024993896,16
w32d10,500,0.8582820892333984,15
w32d10,500,1.6733882427215576,14
w32d10,501,0.0108358860015869,17
w32d10,501,0.0205848217010498,16
w32d10,501,0.0596120357513427,15
w32d10,501,0.1474740505218505,14
w32d10,501,0.4142689704895019,13
w32d10,502,0.0122749805450439,19
w32d10,502,0.0475120544433593,18
w32d10,502,0.2131779193878173,17
w32d10,502,0.2443137168884277,16
w32d10,502,1.2809720039367676,15
w32d10,503,0.0099518299102783,15
w32d10,503,0.058892011642456,14
w32d10,503,0.4381349086761474,13
w32d10,504,0.0117928981781005,18
w32d10,504,0.1424448490142822,17
w32d10,504,3.163712978363037,16
w32d10,504,7.952529907226563,15
w32d10,505,0.0224981307983398,16
w32d10,505,0.2373509407043457,15
w32d10,506,0.0114369392395019,17
w32d10,506,0.0941791534423828,16
w32d10,506,2.116974115371704,15
w32d10,507,0.0087196826934814,13
w32d10,507,0.6760008335113525,12
w32d10,508,0.0134122371673583,18
w32d10,508,0.062838077545166,16
w32d10,509,0.0102648735046386,17
w32d10,509,0.0416986942291259,16
w32d10,509,0.191349983215332,15
w32d10,509,0.3204798698425293,14
w32d10,509,1.7167737483978271,13
w32d10,510,0.01194429397583,16
w32d10,510,0.022172212600708,15
w32d10,510,5.487238168716431,14
w32d10,511,0.0104036331176757,15
w32d10,511,0.2290828227996826,14
w32d10,511,1.027146816253662,13
w32d10,512,0.0098819732666015,15
w32d10,512,0.0662147998809814,14
w32d10,512,0.229201078414917,12
w32d10,513,0.0131299495697021,22
w32d10,513,0.0258510112762451,21
w32d10,513,0.0498299598693847,18
w32d10,513,1.6110179424285889,17
w32d10,514,0.010610818862915,16
w32d10,514,0.4360189437866211,15
w32d10,514,1.652756929397583,14
w32d10,514,2.588700771331787,13
w32d10,515,0.0110840797424316,18
w32d10,515,0.0320971012115478,17
w32d10,515,0.0527040958404541,16
w32d10,515,0.1689350605010986,15
w32d10,515,0.1989119052886963,14
w32d10,515,0.8174781799316406,13
w32d10,516,0.0112948417663574,16
w32d10,516,0.1251037120819091,15
w32d10,516,1.013335943222046,14
w32d10,517,0.0100088119506835,15
w32d10,517,1.009232997894287,14
w32d10,518,0.010538101196289,17
w32d10,518,0.0201590061187744,15
w32d10,518,0.2835781574249267,14
w32d10,518,0.3198621273040771,13
w32d10,519,0.0125210285186767,19
w32d10,519,0.0678601264953613,18
w32d10,519,0.1936829090118408,17
w32d10,520,0.0212378501892089,15
w32d10,520,0.3205659389495849,14
w32d10,520,1.1074469089508057,13
w32d10,521,0.0127778053283691,20
w32d10,521,0.0368070602416992,19
